"name","neighborhood","city","year","stars"
"Saul","Brooklyn","New York","2014",""
"Scalini Fedeli","Manhattan","New York","2014",""
"Seäsonal","Manhattan","New York","2014","1"
"Semilla","Brooklyn","New York","2014",""
"Shalezeh","Manhattan","New York","2014",""
"SHO Shaun Hergatt","Manhattan","New York","2014",""
"La Sirena","Manhattan","New York","2014",""
"Somtum Der","Manhattan","New York","2014",""
"Soto","Manhattan","New York","2014","2"
"The Spotted Pig","Manhattan","New York","2014","1"
"Sushi Amane","Manhattan","New York","2014",""
"Sushi Azabu","Manhattan","New York","2014","1"
"Sushi Ginza Onodera","Manhattan","New York","2014",""
"Sushi Inoue","Manhattan","New York","2014",""
"Sushi of Gari","Manhattan","New York","2014","1"
"Sushi Yasuda","Manhattan","New York","2014",""
"Sushi Zo","Manhattan","New York","2014",""
"Take Root","Brooklyn","New York","2014",""
"Tamarind Tribeca","Manhattan","New York","2014","1"
"Telepan","Manhattan","New York","2014","1"
"Tempura Matsui","Manhattan","New York","2014",""
"Tori Shin","Manhattan","New York","2014","1"
"Torrisi Italian Specialities","Manhattan","New York","2014","1"
"Tulsi","Manhattan","New York","2014","1"
"Uncle Boons","Manhattan","New York","2014",""
"Ushiwakamaru","Manhattan","New York","2014",""
"La Vara","Brooklyn","New York","2014",""
"Veritas","Manhattan","New York","2014",""
"Vong","Manhattan","New York","2014",""
"Wallsé","Manhattan","New York","2014","1"
"wd~50","Manhattan","New York","2014","1"
"Zabb Elee","Queens","New York","2014",""
"ZZ's Clam Bar","Manhattan","New York","2014",""
"Acquerello","Nob Hill","San Francisco","2014","1"
"Adega","San Jose","San Francisco","2014",""
"Alexander’s Steakhouse","Cupertino","San Francisco","2014","1"
"All Spice","San Mateo","San Francisco","2014","1"
"Al's Place","Mission","San Francisco","2014",""
"Ame","SoMa","San Francisco","2014","1"
"Applewood","Guerneville","San Francisco","2014",""
"Aster","Mission","San Francisco","2014",""
"Atelier Crenn","Cow Hollow","San Francisco","2014","2"
"Aqua","Financial District","San Francisco","2014","Closed"
"Auberge du Soleil","Rutherford","San Francisco","2014","1"
"Aziza","Richmond","San Francisco","2014","1"
"Baumé","Palo Alto","San Francisco","2014","2"
"Benu","SoMa","San Francisco","2014","2"
"Bistro Jeanty","Yountville","San Francisco","2014",""
"Bouchon","Yountville","San Francisco","2014","1"
"Boulevard","SoMa","San Francisco","2014","1"
"Bushi-Tei","Japantown","San Francisco","2014","Closed"
"Californios","Mission","San Francisco","2014",""
"Campton Place","Union Square","San Francisco","2014","1"
"Chez Panisse","Berkeley","San Francisco","2014",""
"Chez TJ","Mountain View","San Francisco","2014","1"
"Coi","North Beach","San Francisco","2014","2"
"Commis","Oakland","San Francisco","2014","1"
"Commonwealth","Mission","San Francisco","2014",""
"Cortez","Financial District","San Francisco","2014","Closed"
"Cyrus","Healdsburg","San Francisco","2014","Closed"
"Dio Deka","Los Gatos","San Francisco","2014",""
"Dry Creek Kitchen","Healdsburg","San Francisco","2014",""
"El Paseo","Mill Valley","San Francisco","2014","Closed"
"Etoile","Yountville","San Francisco","2014",""
"Farmhouse Inn & Restaurant","Forestville","San Francisco","2014","1"
"Fifth Floor","SoMa","San Francisco","2014","Closed"
"Fleur de Lys","Financial District","San Francisco","2014",""
"Frances","Castro","San Francisco","2014",""
"Gary Danko","North Beach","San Francisco","2014","1"
"Hashiri","SoMa","San Francisco","2014",""
"In Situ","SoMa","San Francisco","2014",""
"Jū-Ni","North Panhandle","San Francisco","2014",""
"K&L Bistro","Sebastopol","San Francisco","2014",""
"Keiko à Nob Hill","Nob Hill","San Francisco","2014","1"
"Kenzo","Napa","San Francisco","2014",""
"Kin Khao","Union Square","San Francisco","2014",""
"Kinjo","Russian Hill","San Francisco","2014",""
"Kusakabe","Financial District","San Francisco","2014",""
"La Costanera","Montara","San Francisco","2014",""
"La Folie","Russian Hill","San Francisco","2014","1"
"La Toque","Rutherford","San Francisco","2014","1"
"Lazy Bear","Mission","San Francisco","2014",""
"Lord Stanley","Nob Hill","San Francisco","2014",""
"Luce","SoMa","San Francisco","2014","1"
"Madera","Menlo Park","San Francisco","2014","1"
"Madrona Manor","Healdsburg","San Francisco","2014","1"
"Manresa","Los Gatos","San Francisco","2014","2"
"Martini House","St. Helena","San Francisco","2014","Closed"
"Maruya","Mission","San Francisco","2014",""
"Masa's","Nob Hill","San Francisco","2014","Closed"
"Michael Mina","Financial District","San Francisco","2014","1"
"Mirepoix","Windsor","San Francisco","2014","Closed"
"Mister Jiu’s","Chinatown","San Francisco","2014",""
"Mosu","Fillmore","San Francisco","2014",""
"Mourad","SoMa","San Francisco","2014",""
"Murray Circle","Sausalito","San Francisco","2014",""
"Nico","Pacific Heights","San Francisco","2014",""
"Octavia","Lower Pacific Heights","San Francisco","2014",""
"Omakase","SoMa","San Francisco","2014",""
"One Market","SoMa","San Francisco","2014",""
"Plumed Horse","Saratoga","San Francisco","2014","1"
"Quince","Jackson Square","San Francisco","2014","2"
"Range","Mission","San Francisco","2014",""
"Rasa","Burlingame","San Francisco","2014",""
"Redd","Yountville","San Francisco","2014","1"
"Rich Table","Hayes Valley","San Francisco","2014",""
"Rubicon","Financial District","San Francisco","2014","Closed"
"Saison","SoMa","San Francisco","2014","2"
"Sante","Sonoma","San Francisco","2014",""
"SingleThread Farms","Healdsburg","San Francisco","2014",""
"Solbar","Calistoga","San Francisco","2014","1"
"Sons & Daughters","Nob Hill","San Francisco","2014","1"
"SPQR","Fillmore","San Francisco","2014","1"
"Spruce","Presidio Heights","San Francisco","2014","1"
"State Bird Provisions","Fillmore","San Francisco","2014","1"
"Sushi Ran","Sausalito","San Francisco","2014",""
"Sushi Yoshizumi","San Mateo","San Francisco","2014",""
"Terra","St. Helena","San Francisco","2014","1"
"Terrapin Creek","Bodega Bay","San Francisco","2014","1"
"The Dining Room at the Ritz-Carlton","Nob Hill","San Francisco","2014","Closed"
"The French Laundry","Yountville","San Francisco","2014","3"
"The Progress","Fillmore","San Francisco","2014",""
"The Restaurant at Meadowood","St. Helena","San Francisco","2014","3"
"The Village Pub","Woodside","San Francisco","2014","1"
"Trevese","Los Gatos","San Francisco","2014","Closed"
"Ubuntu","Napa","San Francisco","2014","Closed"
"Wako","Richmond","San Francisco","2014",""
"Wakuriya","San Mateo","San Francisco","2014","1"
"42 Grams","Uptown","Chicago","2014",""
"Acadia","South Loop","Chicago","2014","1"
"Alinea","Lincoln Park","Chicago","2014","3"
"Avenues","Magnificent Mile","Chicago","2014","Closed"
"Band of Bohemia","Ravenswood","Chicago","2014",""
"Blackbird","West Loop","Chicago","2014","1"
"Boka","Lincoln Park","Chicago","2014","1"
"Bonsoirée","Logan Square","Chicago","2014","Closed"
"Charlie Trotter's","Lincoln Park","Chicago","2014","Closed"
"Crofton on Wells","River North","Chicago","2014","Closed"
"Courtright's","Willow Springs","Chicago","2014","Closed"
"Dusek's","Pilsen","Chicago","2014",""
"El Ideas","Douglas Park","Chicago","2014","1"
"Elizabeth","Ravenswood","Chicago","2014","1"
"Elske","West Loop","Chicago","2014",""
"Entente","Lakeview","Chicago","2014",""
"Everest","Loop","Chicago","2014","1"
"Goosefoot","Ravenswood","Chicago","2014","1"
"Grace","West Loop","Chicago","2014","2"
"Graham Elliot","River North","Chicago","2014","2"
"GreenRiver","Streeterville","Chicago","2014",""
"L2O","Lincoln Park","Chicago","2014","2"
"Longman & Eagle","Logan Square","Chicago","2014","1"
"Mexique","West Town","Chicago","2014","1"
"Moto","Fulton Market","Chicago","2014","1"
"NAHA","River North","Chicago","2014","1"
"NoMI","Magnificent Mile","Chicago","2014",""
"North Pond","Lincoln Park","Chicago","2014","1"
"Oriole","West Loop","Chicago","2014",""
"Parachute","Avondale","Chicago","2014",""
"RIA","Gold Coast","Chicago","2014","Closed"
"Roister","Fulton Market","Chicago","2014",""
"Schwa","West Town","Chicago","2014","1"
"Seasons","Magnificent Mile","Chicago","2014","Closed"
"Senza","Lakeview East","Chicago","2014",""
"Sepia","West Loop","Chicago","2014","1"
"Sixteen","River North","Chicago","2014","2"
"Smyth","West Loop","Chicago","2014",""
"Spiaggia","Magnificent Mile","Chicago","2014","1"
"Takashi","Bucktown","Chicago","2014","1"
"Topolobampo","River North","Chicago","2014","1"
"The Lobby","Magnificent Mile","Chicago","2014","1"
"Tru","Streeterville","Chicago","2014","1"
"Vie","Western Springs","Chicago","2014",""
"Blue Duck Tavern","West End","DC","2014",""
"Fiola by Fabio Trabocchi","Penn Quarter","DC","2014",""
"Kinship","Mount Vernon Square","DC","2014",""
"Komi","Dupont Circle","DC","2014",""
"Masseria","Union Market","DC","2014",""
"Métier","Mount Vernon Square","DC","2014",""
"Minibar by José Andrés","Penn Quarter","DC","2014",""
"Pineapple & Pearls","Eastern Market","DC","2014",""
"Plume","Downtown","DC","2014",""
"Rose's Luxury","Eastern Market","DC","2014",""
"Sushi Taro","Dupont Circle","DC","2014",""
"Tail Up Goat","Adams Morgan","DC","2014",""
"The Dabney","Mount Vernon Square","DC","2014",""
"The Inn at Little Washington","Washington, Virginia","DC","2014",""
"15 East","Manhattan","New York","2015","1"
"A Voce Columbus","Manhattan","New York","2015",""
"A Voce Madison","Manhattan","New York","2015",""
"Adour","Manhattan","New York","2015",""
"Agern","Manhattan","New York","2015",""
"Ai Fiori","Manhattan","New York","2015","1"
"Alain Ducasse at the Essex House","Manhattan","New York","2015","Closed"
"Aldea","Manhattan","New York","2015","1"
"Allen & Delancey","Manhattan","New York","2015",""
"Alto","Manhattan","New York","2015",""
"Andanada","Manhattan","New York","2015","1"
"Annisa","Manhattan","New York","2015",""
"Anthos","Manhattan","New York","2015",""
"L'Appart","Manhattan","New York","2015",""
"Aquavit","Manhattan","New York","2015","2"
"Aska","Brooklyn","New York","2015",""
"L'Atelier de Joël Robuchon","Manhattan","New York","2015",""
"Atera","Manhattan","New York","2015","2"
"Aureole","Manhattan","New York","2015","1"
"Babbo","Manhattan","New York","2015","1"
"Bar Uchū","Manhattan","New York","2015",""
"Bâtard","Manhattan","New York","2015","1"
"Le Bernardin","Manhattan","New York","2015","3"
"Betony","Manhattan","New York","2015","1"
"Blanca","Brooklyn","New York","2015","2"
"BLT Fish","Manhattan","New York","2015",""
"Blue Hill","Manhattan","New York","2015","1"
"Bouley","Manhattan","New York","2015","1"
"The Breslin","Manhattan","New York","2015","1"
"Brushstroke","Manhattan","New York","2015","1"
"Café Boulud","Manhattan","New York","2015","1"
"Café China","Manhattan","New York","2015","1"
"Café Gray","Manhattan","New York","2015",""
"Cagen","Manhattan","New York","2015",""
"Carbone","Manhattan","New York","2015","1"
"Casa Enrique","Queens","New York","2015","1"
"Casa Mono","Manhattan","New York","2015","1"
"Caviar Russe","Manhattan","New York","2015","1"
"Chef's Table at Brooklyn Fare","Manhattan","New York","2015","3"
"The Clocktower (restaurant)","Manhattan","New York","2015",""
"Contra","Manhattan","New York","2015",""
"Convivio","Manhattan","New York","2015",""
"Corton","Manhattan","New York","2015",""
"Cote (restaurant)","Manhattan","New York","2015",""
"Country","Manhattan","New York","2015",""
"Craft","Manhattan","New York","2015",""
"Cru","Manhattan","New York","2015",""
"Daniel","Manhattan","New York","2015","2"
"Danji","Manhattan","New York","2015",""
"Danny Brown Wine Bar & Kitchen","Queens","New York","2015","1"
"Danube","Manhattan","New York","2015",""
"Del Posto","Manhattan","New York","2015","1"
"Delaware & Hudson","Brooklyn","New York","2015","1"
"Devi","Manhattan","New York","2015",""
"Dovetail","Manhattan","New York","2015","1"
"Dressler","Brooklyn","New York","2015",""
"Eighty-One","Manhattan","New York","2015",""
"Eleven Madison Park","Manhattan","New York","2015","3"
"Etats-Unis","Manhattan","New York","2015",""
"Faro","Brooklyn","New York","2015",""
"Fiamma Osteria","Manhattan","New York","2015",""
"The Finch","Brooklyn","New York","2015",""
"Fleur de Sel","Manhattan","New York","2015",""
"Gabriel Kreuther","Manhattan","New York","2015",""
"Gilt","Manhattan","New York","2015",""
"Gordon Ramsay at The London","Manhattan","New York","2015",""
"Gotham Bar and Grill","Manhattan","New York","2015","1"
"La Goulue","Manhattan","New York","2015",""
"Gramercy Tavern","Manhattan","New York","2015","1"
"Gunter Seeger","Manhattan","New York","2015",""
"Hakkasan","Manhattan","New York","2015","1"
"Heartbreak","Manhattan","New York","2015",""
"Hirohisa","Manhattan","New York","2015",""
"Ichimura at Brushstroke","Manhattan","New York","2015","2"
"Insieme","Manhattan","New York","2015",""
"Jean-Georges","Manhattan","New York","2015","3"
"Jewel Bako","Manhattan","New York","2015","1"
"JoJo","Manhattan","New York","2015",""
"Jungsik","Manhattan","New York","2015","2"
"Juni","Manhattan","New York","2015","1"
"Junoon","Manhattan","New York","2015","1"
"Kajitsu","Manhattan","New York","2015","1"
"Kanoyama","Manhattan","New York","2015",""
"Kurumazushi","Manhattan","New York","2015",""
"Kyo Ya","Manhattan","New York","2015","1"
"Lan Sheng","Manhattan","New York","2015",""
"Laut","Manhattan","New York","2015",""
"Lever House","Manhattan","New York","2015",""
"Lincoln","Manhattan","New York","2015","1"
"Lo Scalco","Manhattan","New York","2015",""
"Luksus at Torst","Brooklyn","New York","2015","1"
"M. Wells Steakhouse","Queens","New York","2015","1"
"Marc Forgione","Manhattan","New York","2015",""
"March","Manhattan","New York","2015",""
"Marea","Manhattan","New York","2015","2"
"Masa","Manhattan","New York","2015","3"
"Meadowsweet","Brooklyn","New York","2015","1"
"Minetta Tavern","Manhattan","New York","2015","1"
"The Modern","Manhattan","New York","2015","1"
"Momofuku Ko","Manhattan","New York","2015","2"
"The Musket Room","Manhattan","New York","2015","1"
"Nix","Manhattan","New York","2015",""
"Nobu","Manhattan","New York","2015",""
"The NoMad","Manhattan","New York","2015","1"
"Oceana","Manhattan","New York","2015",""
"Per Se","Manhattan","New York","2015","3"
"Perry Street","Manhattan","New York","2015",""
"Peter Luger Steak House","Brooklyn","New York","2015","1"
"Picholine","Manhattan","New York","2015","1"
"Piora","Manhattan","New York","2015","1"
"Pok Pok NY","Brooklyn","New York","2015","1"
"Public","Manhattan","New York","2015","1"
"Rebelle","Manhattan","New York","2015",""
"Le Restaurant","Manhattan","New York","2015",""
"Rhong-Tiam","Manhattan","New York","2015",""
"The River Café","Brooklyn","New York","2015","1"
"Rosanjin","Manhattan","New York","2015","1"
"Rouge Tomate","Manhattan","New York","2015",""
"Satsuki (restaurant)","Manhattan","New York","2015",""
"Saul","Brooklyn","New York","2015",""
"Scalini Fedeli","Manhattan","New York","2015",""
"Seäsonal","Manhattan","New York","2015","1"
"Semilla","Brooklyn","New York","2015",""
"Shalezeh","Manhattan","New York","2015",""
"SHO Shaun Hergatt","Manhattan","New York","2015",""
"La Sirena","Manhattan","New York","2015",""
"Somtum Der","Manhattan","New York","2015",""
"Soto","Manhattan","New York","2015","2"
"The Spotted Pig","Manhattan","New York","2015","1"
"Sushi Amane","Manhattan","New York","2015",""
"Sushi Azabu","Manhattan","New York","2015","1"
"Sushi Ginza Onodera","Manhattan","New York","2015",""
"Sushi Inoue","Manhattan","New York","2015",""
"Sushi of Gari","Manhattan","New York","2015","1"
"Sushi Yasuda","Manhattan","New York","2015",""
"Sushi Zo","Manhattan","New York","2015",""
"Take Root","Brooklyn","New York","2015","1"
"Tamarind Tribeca","Manhattan","New York","2015",""
"Telepan","Manhattan","New York","2015","1"
"Tempura Matsui","Manhattan","New York","2015",""
"Tori Shin","Manhattan","New York","2015","1"
"Torrisi Italian Specialities","Manhattan","New York","2015","1"
"Tulsi","Manhattan","New York","2015","1"
"Uncle Boons","Manhattan","New York","2015",""
"Ushiwakamaru","Manhattan","New York","2015",""
"La Vara","Brooklyn","New York","2015","1"
"Veritas","Manhattan","New York","2015",""
"Vong","Manhattan","New York","2015",""
"Wallsé","Manhattan","New York","2015","1"
"wd~50","Manhattan","New York","2015",""
"Zabb Elee","Queens","New York","2015","1"
"ZZ's Clam Bar","Manhattan","New York","2015","1"
"Acquerello","Nob Hill","San Francisco","2015","2"
"Adega","San Jose","San Francisco","2015",""
"Alexander’s Steakhouse","Cupertino","San Francisco","2015",""
"All Spice","San Mateo","San Francisco","2015","1"
